rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
13,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.88809e-07,5.92979e-07
14,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.00227e-07,4.73332e-07
15,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.56888e-07,2.79752e-07
16,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.83116e-07,7.83898e-07
17,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.84136e-07,6.59976e-07
18,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.03993e-07,5.55891e-07
19,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.47515e-07,6.59874e-07
20,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.1064e-07,2.04266e-07
21,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.37845e-07,9.1113e-07
22,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.44303e-07,5.05252e-07
23,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.7763e-07,1.99552e-07
24,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.75238e-07,7.85781e-07
25,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.23415e-07,3.41028e-07
26,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.08509e-07,3.81127e-07
27,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.02615e-07,9.2141e-07
28,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.42753e-07,4.43625e-07
29,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.89737e-07,9.64846e-07
30,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.4805e-07,2.42144e-07
31,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.64472e-07,3.31473e-07
32,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.43701e-07,9.07467e-07
33,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.64153e-07,8.28059e-07
34,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.59981e-07,8.1775e-07
35,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.61445e-07,6.57152e-07
36,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.32524e-07,1.45633e-07
37,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.2482e-07,6.7799e-07
38,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.96999e-07,4.63943e-07
39,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.79557e-07,5.80527e-07
40,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.06257e-07,1.6878e-07
41,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.62836e-07,5.97254e-07
42,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.19431e-07,1.95838e-07
43,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.13599e-07,5.68151e-07
44,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.17365e-07,1.73495e-07
45,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.21727e-07,4.24805e-07
46,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.98694e-07,3.82576e-07
47,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.18828e-07,9.80417e-07
48,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.79114e-07,8.26267e-07
49,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.2633e-07,4.14439e-07
50,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.4202e-07,1.41969e-07
51,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.00473e-07,3.8753e-07
52,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.17509e-07,5.15052e-07
53,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.71194e-07,6.54477e-07
54,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.20863e-07,4.80627e-07
55,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.36163e-07,2.56327e-07
56,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.73004e-07,2.91051e-07
57,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.53126e-07,4.82904e-07
58,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.10516e-07,9.07266e-07
59,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.76198e-07,8.79062e-07
60,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.04267e-07,5.67144e-07
61,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.27831e-07,9.3127e-07
62,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.1751e-07,8.85511e-07
63,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.42463e-07,5.34971e-07
64,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.13219e-07,4.04034e-07
65,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92587e-07,3.70499e-07
66,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.28886e-07,3.4358e-07
67,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.1075e-07,2.5021e-07
68,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.00685e-07,1.05097e-07
69,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.6646e-07,8.89741e-07
70,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.02578e-07,7.72605e-07
71,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.70053e-07,1.25489e-07
72,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.17242e-07,3.66253e-07
73,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92059e-07,9.45416e-07
74,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.88705e-07,2.66084e-07
75,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.19357e-07,2.70381e-07
76,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.1811e-07,6.75704e-07
77,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.04021e-07,6.65366e-07
78,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.07532e-07,2.81204e-07
79,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.884e-07,9.63037e-07
80,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.91751e-07,5.69194e-07
81,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.18254e-07,9.97305e-07
82,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.87208e-07,1.49759e-07
83,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.69327e-07,5.11555e-07
84,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.53137e-07,1.92509e-07
85,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.58364e-07,3.80538e-07
86,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.00091e-07,8.95748e-07
87,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.60422e-07,5.76591e-07
88,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.18577e-07,5.70109e-07
89,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.79402e-07,9.64097e-07
90,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.81372e-07,3.32639e-07
91,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.35716e-07,3.84089e-07
92,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.76333e-07,1.46466e-07
93,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.64695e-07,3.57277e-07
94,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.36624e-07,4.42429e-07
95,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.6691e-07,4.24654e-07
96,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.22397e-07,1.84739e-07
97,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.9104e-07,3.23446e-07
98,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.47099e-07,3.09629e-07
99,430,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.93302e-07,4.22661e-07
0,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.84112e-07,5.28812e-07
1,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.82814e-07,8.60558e-07
2,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.95342e-07,3.40564e-07
3,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.04717e-07,3.30779e-07
4,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.21193e-07,4.33756e-07
5,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.1552e-07,3.92832e-07
6,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.32622e-07,4.69138e-07
7,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62468e-07,4.8912e-07
8,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.53896e-07,1.86363e-07
9,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.50691e-07,8.85555e-07
10,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.80066e-07,6.99355e-07
11,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.26386e-07,5.16938e-07
12,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.07626e-07,6.77105e-07
13,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.66234e-07,3.17051e-07
14,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.96795e-07,5.33223e-07
15,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.13025e-07,4.80049e-07
16,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.15997e-07,4.15791e-07
17,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.11562e-07,3.73133e-07
18,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.30349e-07,1.29929e-07
19,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.71746e-07,5.02776e-07
20,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.74778e-07,9.40927e-07
21,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.17093e-07,7.71829e-07
22,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.72193e-07,3.99585e-07
23,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.79337e-07,6.79439e-07
24,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.91424e-07,5.40694e-07
25,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.65484e-07,4.68291e-07
26,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.20188e-07,2.26866e-07
27,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.97379e-07,6.304e-07
28,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.40722e-07,9.79327e-07
29,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.33158e-07,1.364e-07
30,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.83075e-07,8.84945e-07
31,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.74553e-07,6.22535e-07
32,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.78335e-07,6.50158e-07
33,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.69545e-07,7.16112e-07
34,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.7041e-07,8.27214e-07
35,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.90919e-07,7.82369e-07
36,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.10294e-07,3.99964e-07
37,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.88087e-07,1.03103e-07
38,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.89651e-07,1.35391e-07
39,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.33138e-07,4.64266e-07
40,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.09958e-07,9.54941e-07
41,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.02762e-07,1.86473e-07
42,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.25556e-07,8.96529e-07
43,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.85536e-07,8.95058e-07
44,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.07139e-07,2.49583e-07
45,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.80829e-07,1.6219e-07
46,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.74466e-07,9.56815e-07
47,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.35785e-07,3.6788e-07
48,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.2335e-07,5.33592e-07
49,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.26873e-07,3.29056e-07
50,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.63857e-07,1.2336e-07
51,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.52598e-07,6.06768e-07
52,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.5377e-07,8.6048e-07
53,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.70581e-07,2.02989e-07
54,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.96147e-07,9.39753e-07
55,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.33533e-07,9.44625e-07
56,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.12925e-07,1.53646e-07
57,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.89171e-07,1.08866e-07
58,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.14886e-07,4.627e-07
59,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.9508e-07,9.88733e-07
60,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.87318e-07,3.45385e-07
61,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.1371e-07,8.47574e-07
62,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.7868e-07,4.07276e-07
63,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.33207e-07,3.58418e-07
64,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.08316e-07,8.14779e-07
65,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.55879e-07,4.40505e-07
66,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.83138e-07,5.74176e-07
67,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.72606e-07,5.77276e-07
68,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.07148e-07,9.83725e-07
69,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.45825e-07,1.65418e-07
70,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.69349e-07,3.13635e-07
71,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.09403e-07,1.59198e-07
72,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.01116e-07,2.81432e-07
73,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.94741e-07,3.65398e-07
74,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.40734e-07,7.53708e-07
75,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.0546e-07,7.04736e-07
76,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.9632e-07,7.5789e-07
77,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.80804e-07,5.57721e-07
78,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.5384e-07,3.77245e-07
79,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.07162e-07,2.99309e-07
80,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.93806e-07,2.69314e-07
81,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.85762e-07,5.22301e-07
82,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.21114e-07,4.04682e-07
83,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.08953e-07,8.12495e-07
84,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.8277e-07,6.08243e-07
85,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.06135e-07,8.50555e-07
86,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.09468e-07,2.74185e-07
87,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.10575e-07,7.50763e-07
88,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.72162e-07,1.84142e-07
89,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.47405e-07,5.95796e-07
90,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.14497e-07,7.61694e-07
91,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.98086e-07,3.19319e-07
92,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.76003e-07,8.95145e-07
93,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.32674e-07,6.42184e-07
94,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.96972e-07,8.75982e-07
95,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.20045e-07,5.23797e-07
96,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.80623e-07,5.93853e-07
97,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.059e-07,7.97744e-07
98,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.77657e-07,4.82989e-07
99,431,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.40398e-07,5.88695e-07
0,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.81277e-07,4.90752e-07
1,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.62297e-07,2.22548e-07
2,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.00887e-07,8.68432e-07
3,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.74501e-07,8.63538e-07
4,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.74204e-07,2.00803e-07
5,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.31858e-07,7.7811e-07
6,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.73856e-07,9.6888e-07
7,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.67399e-07,4.92525e-07
8,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.10101e-07,2.53208e-07
9,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.24752e-07,7.32023e-07
10,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.7741e-07,3.35857e-07
11,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.49532e-07,7.78081e-07
12,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.07758e-07,4.68165e-07
13,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.08099e-07,4.54135e-07
14,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.96068e-07,2.11457e-07
15,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.3339e-07,7.39347e-07
16,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.75886e-07,2.84434e-07
17,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.6056e-07,3.25104e-07
18,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.31626e-07,4.70766e-07
19,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.04214e-07,5.17145e-07
20,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.51546e-07,1.04537e-07
21,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.18434e-07,6.34985e-07
22,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.26259e-07,2.72759e-07
23,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.22529e-07,4.95821e-07
24,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.11689e-07,2.62792e-07
25,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.00498e-07,8.94613e-07
26,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.16904e-07,5.18655e-07
27,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.93397e-07,5.83697e-07
28,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.59788e-07,1.81463e-07
29,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.39229e-07,8.74776e-07
30,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.30088e-07,4.31254e-07
31,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.64661e-07,1.59042e-07
32,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.10702e-07,1.41457e-07
33,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.6456e-07,3.93202e-07
34,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.74322e-07,1.6166e-07
35,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.72836e-07,4.73089e-07
36,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.63362e-07,1.16579e-07
37,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.10357e-07,1.83387e-07
38,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.38838e-07,3.42129e-07
39,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.17162e-07,6.59096e-07
40,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.29969e-07,6.64784e-07
41,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.3154e-07,2.23558e-07
42,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.06032e-07,6.76822e-07
43,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.14188e-07,1.83295e-07
44,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.73244e-07,2.56998e-07
45,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.39174e-07,8.32305e-07
46,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.542e-07,6.84491e-07
47,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.18957e-07,7.49313e-07
48,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.85549e-07,9.25483e-07
49,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.98002e-07,6.4252e-07
50,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.43063e-07,9.76662e-07
51,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.28962e-07,8.383e-07
52,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.69634e-07,8.21813e-07
53,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.1968e-07,1.16532e-07
54,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.47541e-07,5.07533e-07
55,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.49376e-07,3.47792e-07
56,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.25984e-07,1.99162e-07
57,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.07151e-07,2.06664e-07
58,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.0379e-07,8.79896e-07
59,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.34533e-07,1.11588e-07
60,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.00918e-07,9.61524e-07
61,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.34256e-07,4.00937e-07
62,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.15464e-07,1.14889e-07
63,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.53465e-07,1.3691e-07
64,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.75068e-07,6.24846e-07
65,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.2355e-07,1.52592e-07
66,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.77873e-07,9.40917e-07
67,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.61097e-07,3.29684e-07
68,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.96573e-07,5.72549e-07
69,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.3506e-07,4.0037e-07
70,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.87726e-07,6.5083e-07
71,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.1e-07,8.96429e-07
72,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.24038e-07,8.7165e-07
73,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.02827e-07,2.42492e-07
74,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.56033e-07,2.83805e-07
75,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.94165e-07,9.37943e-07
76,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.105e-07,3.3354e-07
77,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.34931e-07,2.45326e-07
78,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.18257e-07,1.54999e-07
79,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.05819e-07,1.53568e-07
80,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.77774e-07,7.15009e-07
81,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.14243e-07,6.60896e-07
82,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.00921e-07,5.59496e-07
83,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.11519e-07,4.4998e-07
84,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.29842e-07,7.25961e-07
85,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.05275e-07,8.22282e-07
86,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.75914e-07,4.44045e-07
87,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.88509e-07,5.40625e-07
88,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.34582e-07,8.9901e-07
89,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.95445e-07,1.12426e-07
90,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.67303e-07,2.28889e-07
91,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.22634e-07,1.56802e-07
92,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.72976e-07,7.52772e-07
93,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.96943e-07,7.48165e-07
94,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.60366e-07,9.12697e-07
95,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.37885e-07,1.01397e-07
96,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.05758e-07,5.55345e-07
97,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.37452e-07,3.37235e-07
98,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.99611e-07,5.78393e-07
99,432,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.14235e-07,1.49372e-07
0,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.42443e-07,4.59022e-07
1,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.02667e-07,3.61634e-07
2,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.26984e-07,4.39827e-07
3,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.79455e-07,3.76446e-07
4,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.6727e-07,2.38748e-07
5,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62595e-07,9.52718e-07
6,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.06354e-07,3.09792e-07
7,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.20634e-07,1.77936e-07
8,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.68625e-07,4.97722e-07
9,433,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.14229e-07,3.20075e-07
