rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
3,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.69421e-07,1.20472e-07
4,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.28963e-07,1.25414e-07
5,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.71854e-07,3.32466e-07
6,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.51061e-07,6.31071e-07
7,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90127e-07,4.25774e-07
8,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.47192e-07,9.01544e-07
9,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.73728e-07,3.78687e-07
10,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.60466e-07,8.50454e-07
11,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.47335e-07,6.30515e-07
12,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.40574e-07,5.42753e-07
13,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.46522e-07,5.46582e-07
14,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.19292e-07,3.83003e-07
15,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.31023e-07,8.11892e-07
16,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.63868e-07,7.55242e-07
17,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.16247e-07,3.54477e-07
18,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.96687e-07,5.07075e-07
19,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.47751e-07,7.316e-07
20,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.88061e-07,4.74443e-07
21,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.34233e-07,5.95213e-07
22,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.22307e-07,7.77334e-07
23,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41534e-07,4.59318e-07
24,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.37977e-07,7.582e-07
25,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.18375e-07,4.47779e-07
26,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.1358e-07,9.2916e-07
27,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.04679e-07,1.44014e-07
28,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.49923e-07,2.14115e-07
29,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.68541e-07,5.06296e-07
30,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.59169e-07,2.18288e-07
31,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.55526e-07,2.72221e-07
32,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.92125e-07,1.95375e-07
33,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.28905e-07,5.91681e-07
34,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.18107e-07,8.16437e-07
35,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.30814e-07,5.69012e-07
36,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.56014e-07,8.60888e-07
37,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.38776e-07,9.18792e-07
38,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.74096e-07,5.01197e-07
39,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.9651e-07,3.16838e-07
40,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.09472e-07,3.16551e-07
41,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.61996e-07,3.52382e-07
42,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.67228e-07,3.03792e-07
43,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.50612e-07,5.06863e-07
44,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.01004e-07,8.85241e-07
45,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.6811e-07,2.10697e-07
46,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.79699e-07,5.29965e-07
47,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.73474e-07,6.05098e-07
48,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.60283e-07,7.65633e-07
49,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.7996e-07,5.49945e-07
50,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.84517e-07,9.99633e-07
51,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.22943e-07,9.11673e-07
52,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.14639e-07,4.67626e-07
53,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.93733e-07,7.42367e-07
54,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.70083e-07,4.62235e-07
55,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.57553e-07,6.58484e-07
56,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.01166e-07,7.91788e-07
57,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.76206e-07,2.1693e-07
58,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.53766e-07,5.44958e-07
59,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.15449e-07,2.62264e-07
60,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.56486e-07,7.59879e-07
61,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.87214e-07,9.21092e-07
62,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.48658e-07,8.88788e-07
63,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.05214e-07,5.27356e-07
64,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.03565e-07,7.67436e-07
65,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.99971e-07,7.14038e-07
66,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.49896e-07,3.7769e-07
67,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.76366e-07,6.09431e-07
68,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.42492e-07,9.08486e-07
69,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.53023e-07,1.57569e-07
70,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.76315e-07,2.12368e-07
71,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.50694e-07,9.85728e-07
72,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.86461e-07,7.80608e-07
73,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.83775e-07,4.92102e-07
74,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.79622e-07,2.08112e-07
75,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.51347e-07,4.68745e-07
76,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.8921e-07,4.37765e-07
77,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.51609e-07,7.22804e-07
78,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.31511e-07,2.1412e-07
79,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.85021e-07,6.30185e-07
80,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.81172e-07,3.9093e-07
81,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.34397e-07,7.11142e-07
82,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.82524e-07,2.46423e-07
83,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.52603e-07,1.15549e-07
84,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.1061e-07,7.26916e-07
85,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.67197e-07,5.57377e-07
86,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.51094e-07,9.2645e-07
87,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.07006e-07,3.66661e-07
88,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.8372e-07,3.4483e-07
89,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.71112e-07,6.41362e-07
90,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.57589e-07,7.27269e-07
91,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.95171e-07,6.64978e-07
92,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.97125e-07,3.14433e-07
93,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.32425e-07,7.26604e-07
94,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.79273e-07,4.79863e-07
95,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.29173e-07,2.15073e-07
96,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.52197e-07,9.103e-07
97,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.54654e-07,7.11932e-07
98,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.27742e-07,1.91341e-07
99,416,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.91676e-07,6.46383e-07
0,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.0163e-07,5.30245e-07
1,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.22887e-07,7.75527e-07
2,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.03304e-07,6.75237e-07
3,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.51122e-07,9.53668e-07
4,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.40607e-07,2.40197e-07
5,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.35751e-07,5.35781e-07
6,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.84352e-07,2.50347e-07
7,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.6128e-07,5.68526e-07
8,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.33532e-07,6.44379e-07
9,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.25772e-07,9.4698e-07
10,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.18127e-07,4.03917e-07
11,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.19991e-07,9.38353e-07
12,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.34053e-07,1.61385e-07
13,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.68281e-07,6.61699e-07
14,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.37235e-07,8.56986e-07
15,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.48499e-07,7.87212e-07
16,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.4385e-07,7.68519e-07
17,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.04352e-07,1.0631e-07
18,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.81671e-07,2.99787e-07
19,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.76523e-07,9.62141e-07
20,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.2098e-07,7.3751e-07
21,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.69356e-07,7.24397e-07
22,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.61454e-07,3.3952e-07
23,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.30509e-07,4.44098e-07
24,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.17159e-07,3.3825e-07
25,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.8106e-07,9.973e-07
26,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.74489e-07,1.79396e-07
27,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.84603e-07,5.00043e-07
28,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.33012e-07,2.82412e-07
29,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.72349e-07,7.92997e-07
30,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.86699e-07,6.82135e-07
31,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.46979e-07,7.06004e-07
32,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.31662e-07,8.45179e-07
33,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.78272e-07,4.1742e-07
34,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.97489e-07,7.03768e-07
35,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.3253e-07,8.09525e-07
36,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.19195e-07,7.95079e-07
37,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.73675e-07,4.46978e-07
38,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.18495e-07,3.79288e-07
39,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.92781e-07,7.50341e-07
40,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.41477e-07,5.3135e-07
41,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.22143e-07,3.25133e-07
42,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.76097e-07,1.12085e-07
43,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63863e-07,8.58626e-07
44,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.77573e-07,7.61249e-07
45,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.41787e-07,3.47949e-07
46,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.85158e-07,9.13251e-07
47,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.66176e-07,6.62413e-07
48,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.86033e-07,8.27478e-07
49,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.24265e-07,5.68725e-07
50,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.84372e-07,2.90149e-07
51,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.7185e-07,7.23955e-07
52,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.38032e-07,7.61731e-07
53,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.45114e-07,9.06723e-07
54,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.31646e-07,7.61897e-07
55,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.41541e-07,6.85459e-07
56,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.37221e-07,6.86909e-07
57,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.09434e-07,7.49591e-07
58,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.23889e-07,5.63523e-07
59,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.46049e-07,8.17188e-07
60,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.15586e-07,3.89958e-07
61,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.40514e-07,4.45236e-07
62,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.87499e-07,7.87645e-07
63,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.72438e-07,3.44944e-07
64,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.74485e-07,5.80402e-07
65,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.80845e-07,5.70728e-07
66,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.80147e-07,6.12154e-07
67,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.37915e-07,6.40146e-07
68,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.95066e-07,5.67358e-07
69,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.6052e-07,1.47214e-07
70,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.27873e-07,5.62822e-07
71,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.67534e-07,6.0196e-07
72,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.15744e-07,5.74757e-07
73,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.81078e-07,6.8227e-07
74,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.42124e-07,6.97839e-07
75,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.52681e-07,7.84679e-07
76,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.78619e-07,5.85328e-07
77,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.45031e-07,9.35021e-07
78,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.75859e-07,3.4894e-07
79,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.65992e-07,3.99773e-07
80,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.76448e-07,7.33453e-07
81,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.62877e-07,2.71848e-07
82,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.52561e-07,5.34764e-07
83,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.28436e-07,2.62952e-07
84,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.11946e-07,6.15157e-07
85,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.15541e-07,9.78192e-07
86,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.91909e-07,4.10495e-07
87,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.55769e-07,8.21102e-07
88,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.97264e-07,6.61849e-07
89,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.85876e-07,2.42557e-07
90,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.989e-07,3.82128e-07
91,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.681e-07,8.74116e-07
92,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.25597e-07,3.90463e-07
93,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.1281e-07,4.63276e-07
94,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.05359e-07,3.43459e-07
95,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.06064e-07,8.31753e-07
96,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63458e-07,6.49044e-07
97,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.50769e-07,7.92708e-07
98,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.27575e-07,7.58946e-07
99,417,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.9498e-07,2.30253e-07
0,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.46826e-07,4.87757e-07
1,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.41269e-07,9.91573e-07
2,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.28179e-07,9.61924e-07
3,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.93168e-07,4.79772e-07
4,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.76749e-07,9.89085e-07
5,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.33495e-07,1.09973e-07
6,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.12238e-07,8.43671e-07
7,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.23667e-07,5.19428e-07
8,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.6721e-07,1.8303e-07
9,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.26949e-07,7.61091e-07
10,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.72799e-07,2.62316e-07
11,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.91526e-07,8.96526e-07
12,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.19984e-07,9.59809e-07
13,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.80754e-07,3.81004e-07
14,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.41176e-07,2.37089e-07
15,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.03635e-07,5.8605e-07
16,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.46468e-07,2.00755e-07
17,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.63301e-07,4.5368e-07
18,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.71113e-07,4.19599e-07
19,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.43527e-07,5.69666e-07
20,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.86043e-07,4.418e-07
21,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.80525e-07,9.66617e-07
22,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.7812e-07,2.88733e-07
23,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.90147e-07,1.77858e-07
24,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.68716e-07,3.34348e-07
25,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.03144e-07,3.89874e-07
26,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.39441e-07,7.14523e-07
27,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.91255e-07,1.36395e-07
28,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.28909e-07,4.57093e-07
29,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.6884e-07,6.02519e-07
30,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.31307e-07,3.3623e-07
31,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.66418e-07,6.43001e-07
32,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.0383e-07,7.6673e-07
33,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.6886e-07,9.97271e-07
34,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.78096e-07,6.48055e-07
35,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.69336e-07,2.69923e-07
36,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41503e-07,7.54117e-07
37,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.31938e-07,9.27703e-07
38,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.22778e-07,7.06039e-07
39,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.77685e-07,5.93645e-07
40,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.38291e-07,1.89474e-07
41,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.3703e-07,8.33053e-07
42,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.81889e-07,2.46866e-07
43,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.42049e-07,4.37872e-07
44,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.40164e-07,4.78803e-07
45,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.40013e-07,2.69126e-07
46,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.86741e-07,6.06482e-07
47,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.98834e-07,9.04709e-07
48,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.11132e-07,4.04873e-07
49,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.38555e-07,7.97316e-07
50,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.85484e-07,2.51173e-07
51,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.74444e-07,1.70256e-07
52,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.5871e-07,2.65401e-07
53,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.7719e-07,5.25946e-07
54,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.84572e-07,5.18166e-07
55,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.63164e-07,7.90021e-07
56,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.30453e-07,1.86607e-07
57,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.89462e-07,1.89387e-07
58,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.10253e-07,1.03827e-07
59,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.97256e-07,8.29941e-07
60,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.12184e-07,9.39243e-07
61,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90602e-07,1.76784e-07
62,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.26483e-07,2.67648e-07
63,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.06809e-07,4.25348e-07
64,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.84221e-07,3.43696e-07
65,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.89889e-07,9.5352e-07
66,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.11671e-07,7.62079e-07
67,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.11367e-07,5.88404e-07
68,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.35701e-07,8.39094e-07
69,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.87467e-07,1.20683e-07
70,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.61341e-07,2.74981e-07
71,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.62417e-07,9.45368e-07
72,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.7627e-07,6.87867e-07
73,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.74489e-07,7.93464e-07
74,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.33378e-07,8.11992e-07
75,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.42537e-07,5.43311e-07
76,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.07736e-07,2.18144e-07
77,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.4769e-07,7.42004e-07
78,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.37984e-07,4.46642e-07
79,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.52501e-07,8.98358e-07
80,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.07829e-07,9.26922e-07
81,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.02848e-07,6.59246e-07
82,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.81511e-07,1.61318e-07
83,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.70471e-07,1.63156e-07
84,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.3955e-07,3.83584e-07
85,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.46064e-07,4.78569e-07
86,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.79828e-07,7.38654e-07
87,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.5117e-07,6.42583e-07
88,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.93101e-07,8.98331e-07
89,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.23249e-07,2.68452e-07
90,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.69923e-07,3.98892e-07
91,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.16849e-07,8.29863e-07
92,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.01104e-07,2.93597e-07
93,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.39032e-07,6.7751e-07
94,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.17508e-07,9.5203e-07
95,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.23821e-07,8.14139e-07
96,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.75572e-07,8.34791e-07
97,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.89866e-07,1.05854e-07
98,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.00654e-07,6.97837e-07
99,418,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.77813e-07,8.23119e-07
